,names,datetime,tmpc,relh,drct,sped,vsby
344,Karachi,2016-11-03 10:00:00,35.0,11.69,230.0,5.75,3.11
345,Karachi,2016-11-03 11:00:00,34.0,12.34,205.0,5.175,3.73
346,Karachi,2016-11-03 12:00:00,32.5,14.425,250.0,4.6,3.73
347,Karachi,2016-11-03 13:00:00,30.5,15.59,255.0,6.324999999999999,3.42
348,Karachi,2016-11-03 14:00:00,29.0,18.91,280.0,6.325,3.11
349,Karachi,2016-11-03 15:00:00,27.5,22.16,285.0,3.45,3.11
350,Karachi,2016-11-03 16:00:00,26.5,26.134999999999998,300.0,3.45,3.11
351,Karachi,2016-11-03 17:00:00,24.5,32.595,330.0,5.75,3.11
352,Karachi,2016-11-03 18:00:00,22.5,33.144999999999996,360.0,4.025,1.86
353,Karachi,2016-11-03 19:00:00,22.0,34.185,335.0,5.175000000000001,1.86
354,Karachi,2016-11-03 20:00:00,22.0,33.0,325.0,5.175,1.86
355,Karachi,2016-11-03 21:00:00,22.5,35.59,325.0,5.175,1.86
356,Karachi,2016-11-03 22:00:00,20.5,41.57,330.0,6.325,2.1750000000000003
357,Karachi,2016-11-03 23:00:00,20.0,42.85,330.0,6.9,2.49
358,Karachi,2016-11-04 00:00:00,19.0,39.72,320.0,5.75,2.49
359,Karachi,2016-11-04 01:00:00,19.0,42.57,0.0,1.15,2.8
360,Karachi,2016-11-04 02:00:00,18.0,45.32,350.0,5.75,3.11
361,Karachi,2016-11-04 03:00:00,21.0,37.61,350.0,6.9,2.49
362,Karachi,2016-11-04 04:00:00,28.0,23.07,0.0,0.0,2.49
363,Karachi,2016-11-04 05:00:00,31.0,18.09,0.0,0.0,3.11
364,Karachi,2016-11-04 06:00:00,32.0,15.92,0.0,0.0,3.11
365,Karachi,2016-11-04 07:00:00,34.0,13.25,290.0,9.2,3.73
366,Karachi,2016-11-04 08:00:00,35.0,12.53,285.0,8.05,3.73
367,Karachi,2016-11-04 09:00:00,35.0,12.53,265.0,12.65,4.35
368,Karachi,2016-11-04 10:00:00,35.0,22.400000000000002,260.0,14.95,4.35
369,Karachi,2016-11-04 11:00:00,34.0,13.25,265.0,13.8,4.66
370,Karachi,2016-11-04 12:00:00,32.5,16.174999999999997,225.0,9.2,4.66
371,Karachi,2016-11-04 13:00:00,30.0,27.88,235.0,10.35,2.8
372,Karachi,2016-11-04 14:00:00,28.5,34.9,255.0,8.05,2.49
373,Karachi,2016-11-04 15:00:00,27.0,34.41,260.0,5.75,3.11
374,Karachi,2016-11-04 17:00:00,25.0,47.25,265.0,4.025,3.73
375,Karachi,2016-11-04 18:00:00,24.5,47.114999999999995,285.0,5.75,3.73
376,Karachi,2016-11-04 19:00:00,24.0,57.12,265.0,6.8999999999999995,3.73
377,Karachi,2016-11-04 20:00:00,22.5,62.575,135.0,2.875,3.73
378,Karachi,2016-11-04 21:00:00,21.5,66.515,0.0,0.0,3.73
379,Karachi,2016-11-04 22:00:00,20.5,70.735,0.0,0.0,3.73
380,Karachi,2016-11-04 23:00:00,20.0,68.35,0.0,0.0,3.73
381,Karachi,2016-11-05 00:00:00,20.0,68.35,350.0,4.6,3.11
382,Karachi,2016-11-05 01:00:00,19.0,65.985,,3.45,2.49
383,Karachi,2016-11-05 02:00:00,19.5,57.935,0.0,1.725,2.33
384,Karachi,2016-11-05 03:00:00,22.0,49.64,0.0,0.0,2.49
385,Karachi,2016-11-05 04:00:00,24.0,44.065,0.0,0.0,2.49
386,Karachi,2016-11-05 05:00:00,29.0,21.935,0.0,0.0,2.8
387,Karachi,2016-11-05 06:00:00,31.5,16.39,0.0,0.0,3.11
388,Karachi,2016-11-05 07:00:00,34.5,13.379999999999999,230.0,5.75,2.49
389,Karachi,2016-11-05 08:00:00,35.0,10.879999999999999,280.0,4.025,2.49
390,Karachi,2016-11-05 09:00:00,36.0,9.91,270.0,5.175,3.11
391,Karachi,2016-11-05 10:00:00,36.5,7.445,260.0,10.35,3.11
392,Karachi,2016-11-05 11:00:00,35.0,9.045000000000002,260.0,10.925,3.42
393,Karachi,2016-11-05 12:00:00,33.0,17.85,220.0,11.5,3.11
394,Karachi,2016-11-05 13:00:00,30.0,40.135,220.0,10.925,2.49
395,Karachi,2016-11-05 14:00:00,27.5,38.185,220.0,6.325,3.42
396,Karachi,2016-11-05 15:00:00,26.5,43.245000000000005,230.0,5.175,3.73
397,Karachi,2016-11-05 16:00:00,25.0,47.25,225.0,5.175,3.73
398,Karachi,2016-11-05 17:00:00,24.0,53.55,240.0,5.75,3.42
399,Karachi,2016-11-05 19:00:00,22.5,60.68000000000001,125.0,2.875,3.11
400,Karachi,2016-11-05 20:00:00,20.5,60.09,0.0,0.0,3.11
401,Karachi,2016-11-05 21:00:00,20.0,59.97,0.0,0.0,3.11
402,Karachi,2016-11-05 23:00:00,18.5,65.885,0.0,0.0,2.49
403,Karachi,2016-11-06 00:00:00,18.0,70.255,0.0,0.0,2.49
404,Karachi,2016-11-06 01:00:00,18.0,77.45,10.0,2.875,2.1750000000000003
405,Karachi,2016-11-06 02:00:00,18.5,80.11,10.0,3.45,1.86
406,Karachi,2016-11-06 03:00:00,21.0,68.7,20.0,5.175,2.8
407,Karachi,2016-11-06 04:00:00,25.0,63.135,0.0,0.0,2.175
408,Karachi,2016-11-06 05:00:00,27.5,56.195,120.0,2.875,1.24
409,Karachi,2016-11-06 06:00:00,29.5,47.135,0.0,0.0,1.8650000000000002
410,Karachi,2016-11-06 07:00:00,31.5,37.26,205.0,6.9,2.49
411,Karachi,2016-11-06 08:00:00,33.0,29.72,200.0,6.9,3.11
412,Karachi,2016-11-06 09:00:00,32.0,43.34,0.0,0.0,3.11
413,Karachi,2016-11-06 10:00:00,32.0,43.34,200.0,6.9,3.11
414,Karachi,2016-11-06 11:00:00,31.0,45.88,250.0,3.45,3.11
415,Karachi,2016-11-06 12:00:00,30.0,44.36,225.0,5.75,3.42
416,Karachi,2016-11-06 13:00:00,28.0,46.56,215.0,7.4750000000000005,3.73
417,Karachi,2016-11-06 14:00:00,27.0,44.8,220.0,6.9,3.73
418,Karachi,2016-11-06 15:00:00,26.0,50.69,220.0,5.175,3.73
419,Karachi,2016-11-06 16:00:00,25.0,63.125,0.0,0.0,3.73
420,Karachi,2016-11-06 17:00:00,24.0,69.13499999999999,90.0,1.15,3.73
421,Karachi,2016-11-06 18:00:00,22.0,73.27,0.0,0.0,3.73
422,Karachi,2016-11-06 19:00:00,21.0,82.98,0.0,0.0,3.73
423,Karachi,2016-11-06 20:00:00,21.0,88.34,0.0,0.0,3.73
424,Karachi,2016-11-06 21:00:00,20.0,,135.0,2.875,3.42
425,Karachi,2016-11-06 22:00:00,19.5,93.92,75.0,1.15,2.175
426,Karachi,2016-11-06 23:00:00,19.0,96.96000000000001,0.0,0.0,0.03
427,Karachi,2016-11-07 00:00:00,20.0,100.0,0.0,0.0,0.03
428,Karachi,2016-11-07 01:00:00,21.0,100.0,10.0,1.725,0.045
429,Karachi,2016-11-07 02:00:00,22.0,94.06,30.0,3.45,0.075
430,Karachi,2016-11-07 03:00:00,22.0,94.06,30.0,4.025,0.19
431,Karachi,2016-11-07 04:00:00,23.0,94.1,30.0,4.6,0.75
432,Karachi,2016-11-07 05:00:00,26.0,81.39,45.0,2.3,0.8400000000000001
433,Karachi,2016-11-07 06:00:00,28.5,62.03,50.0,3.45,1.55
434,Karachi,2016-11-07 07:00:00,30.0,53.379999999999995,135.0,4.6,2.49
435,Karachi,2016-11-07 08:00:00,30.5,47.394999999999996,170.0,8.05,3.42
436,Karachi,2016-11-07 09:00:00,31.0,43.144999999999996,255.0,5.175,4.04
437,Karachi,2016-11-07 10:00:00,31.0,45.88,260.0,5.75,4.35
438,Karachi,2016-11-07 11:00:00,31.0,43.07,210.0,6.9,4.35
439,Karachi,2016-11-07 12:00:00,30.0,45.61,320.0,6.9,4.35
440,Karachi,2016-11-07 13:00:00,28.0,51.21,220.0,4.6,3.73
441,Karachi,2016-11-07 14:00:00,27.0,54.3,220.0,4.6,3.73
442,Karachi,2016-11-07 15:00:00,26.0,65.33,220.0,5.75,3.73
443,Karachi,2016-11-07 16:00:00,24.0,73.61,0.0,0.0,3.73
444,Karachi,2016-11-07 17:00:00,22.0,83.09,0.0,0.0,3.73
445,Karachi,2016-11-07 18:00:00,21.5,80.51,0.0,0.0,3.42
446,Karachi,2016-11-07 19:00:00,20.5,85.62,0.0,0.0,3.11
447,Karachi,2016-11-07 20:00:00,20.0,85.56,0.0,0.0,2.49
448,Karachi,2016-11-07 21:00:00,19.0,88.18,35.0,4.6,2.17
449,Karachi,2016-11-07 22:00:00,19.0,88.18,0.0,0.0,1.86
450,Karachi,2016-11-07 23:00:00,18.0,88.09,0.0,0.0,1.86
451,Karachi,2016-11-08 00:00:00,17.5,88.045,0.0,0.0,1.86
452,Karachi,2016-11-08 01:00:00,17.0,88.0,0.0,0.0,1.55
453,Karachi,2016-11-08 02:00:00,17.0,89.94333333333333,0.0,0.0,0.37333333333333335
454,Karachi,2016-11-08 03:00:00,19.0,91.03,0.0,0.0,0.7150000000000001
455,Karachi,2016-11-08 04:00:00,23.5,83.45500000000001,0.0,0.0,1.24
456,Karachi,2016-11-08 05:00:00,27.0,62.035,0.0,0.0,1.86
457,Karachi,2016-11-08 06:00:00,30.0,35.519999999999996,245.0,6.325,2.8
458,Karachi,2016-11-08 07:00:00,31.5,21.66,230.0,9.775,3.11
459,Karachi,2016-11-08 08:00:00,32.0,24.11,225.0,7.475,3.73
460,Karachi,2016-11-08 09:00:00,32.0,24.11,220.0,10.925,4.04
461,Karachi,2016-11-08 10:00:00,31.5,37.26,220.0,8.625,4.35
462,Karachi,2016-11-08 11:00:00,30.5,39.165,215.0,10.35,4.35
463,Karachi,2016-11-08 12:00:00,29.5,38.739999999999995,215.0,8.625,4.04
464,Karachi,2016-11-08 13:00:00,27.5,49.5,205.0,8.05,3.73
465,Karachi,2016-11-08 14:00:00,26.0,61.36,210.0,6.9,3.73
466,Karachi,2016-11-08 15:00:00,25.0,69.33,210.0,6.9,3.73
467,Karachi,2016-11-08 16:00:00,24.0,73.61,220.0,6.325,3.73
468,Karachi,2016-11-08 17:00:00,23.0,78.19,220.0,4.025,3.73
469,Karachi,2016-11-08 18:00:00,22.5,78.11500000000001,230.0,3.45,3.73
470,Karachi,2016-11-08 19:00:00,20.0,82.86,125.0,2.875,3.11
471,Karachi,2016-11-08 20:00:00,20.0,82.86,0.0,0.0,3.11
472,Karachi,2016-11-08 21:00:00,19.0,88.18,0.0,0.0,3.11
473,Karachi,2016-11-08 22:00:00,19.0,88.18,0.0,0.0,2.49
474,Karachi,2016-11-08 23:00:00,18.0,88.09,0.0,0.0,2.015
475,Karachi,2016-11-09 00:00:00,18.0,88.09,340.0,3.45,1.86
476,Karachi,2016-11-09 03:00:00,19.0,91.07,95.0,2.3,1.705
477,Karachi,2016-11-09 04:00:00,23.5,76.21000000000001,130.0,2.3,3.11
478,Karachi,2016-11-09 05:00:00,28.0,54.55,125.0,2.3,3.11
479,Karachi,2016-11-09 06:00:00,29.0,48.32,270.0,4.6,3.73
480,Karachi,2016-11-09 07:00:00,30.0,44.205,205.0,8.05,3.73
481,Karachi,2016-11-09 08:00:00,30.0,45.61,290.0,5.75,3.73
482,Karachi,2016-11-09 09:00:00,31.0,36.715,220.0,5.175000000000001,4.35
483,Karachi,2016-11-09 10:00:00,31.0,32.595,240.0,9.775,4.97
484,Karachi,2016-11-09 11:00:00,30.0,30.9,240.0,10.35,4.97
485,Karachi,2016-11-09 12:00:00,28.5,43.795,205.0,11.5,4.97
486,Karachi,2016-11-09 13:00:00,26.0,61.36,210.0,6.9,4.35
487,Karachi,2016-11-09 14:00:00,26.0,61.36,220.0,6.9,3.73
488,Karachi,2016-11-09 17:00:00,24.0,78.34,215.0,4.025,3.11
489,Karachi,2016-11-09 18:00:00,24.0,78.34,0.0,0.0,3.11
490,Karachi,2016-11-09 19:00:00,22.5,83.15,0.0,0.0,3.11
491,Karachi,2016-11-09 20:00:00,21.5,85.715,255.0,4.6,2.8
492,Karachi,2016-11-09 21:00:00,21.0,88.34,265.0,5.75,2.49
493,Karachi,2016-11-09 22:00:00,21.0,88.34,135.0,2.875,2.49
494,Karachi,2016-11-09 23:00:00,20.0,88.26,0.0,0.0,2.33
495,Karachi,2016-11-10 00:00:00,20.0,88.26,0.0,0.0,1.86
496,Karachi,2016-11-10 01:00:00,19.0,88.18,0.0,0.0,1.24
497,Karachi,2016-11-10 02:00:00,18.0,93.88,0.0,0.0,0.62
498,Karachi,2016-11-10 03:00:00,21.0,83.15,0.0,0.0,1.24
499,Karachi,2016-11-10 04:00:00,23.0,78.19,0.0,0.0,1.86
500,Karachi,2016-11-10 05:00:00,28.0,54.55,200.0,4.6,2.49
501,Karachi,2016-11-10 06:00:00,29.0,51.47,205.0,6.325,3.11
502,Karachi,2016-11-10 07:00:00,29.5,46.965,205.0,5.175,3.42
503,Karachi,2016-11-10 08:00:00,31.0,31.41,200.0,8.625,4.04
504,Karachi,2016-11-10 09:00:00,31.0,35.53,200.0,3.45,4.97
505,Karachi,2016-11-10 10:00:00,30.0,42.8,240.0,4.6,4.97
506,Karachi,2016-11-10 11:00:00,29.0,45.34,215.0,11.5,4.97
507,Karachi,2016-11-10 12:00:00,28.0,51.21,200.0,8.05,4.97
508,Karachi,2016-11-10 13:00:00,26.5,61.585,195.0,6.9,3.73
509,Karachi,2016-11-10 14:00:00,26.0,69.52,180.0,11.5,3.73
510,Karachi,2016-11-10 15:00:00,25.0,73.78,240.0,8.05,3.73
511,Karachi,2016-11-10 16:00:00,25.0,73.78,220.0,6.9,3.73
512,Karachi,2016-11-10 17:00:00,24.0,78.34,210.0,5.75,3.73
513,Karachi,2016-11-10 18:00:00,24.0,80.83,255.0,8.05,3.11
514,Karachi,2016-11-10 19:00:00,24.0,78.34,260.0,6.9,3.11
515,Karachi,2016-11-10 20:00:00,24.0,78.34,275.0,10.350000000000001,3.11
516,Karachi,2016-11-10 21:00:00,24.0,78.34,265.0,6.325,3.11
517,Karachi,2016-11-10 22:00:00,22.5,80.64,0.0,1.15,2.8
518,Karachi,2016-11-10 23:00:00,21.5,85.715,135.0,2.875,2.49
519,Karachi,2016-11-11 00:00:00,20.0,88.26,0.0,0.0,2.49
520,Karachi,2016-11-11 04:00:00,26.0,73.95,0.0,0.0,0.93
521,Karachi,2016-11-11 05:00:00,28.0,53.46,0.0,0.0,1.085
522,Karachi,2016-11-11 06:00:00,29.0,41.19,0.0,0.0,1.395
523,Karachi,2016-11-11 07:00:00,31.0,30.175,175.0,4.025,4.04
524,Karachi,2016-11-11 08:00:00,31.5,26.54,0.0,0.0,4.97
525,Karachi,2016-11-11 09:00:00,32.5,23.54,0.0,0.0,5.9
526,Karachi,2016-11-11 10:00:00,32.5,26.369999999999997,190.0,6.9,4.97
527,Karachi,2016-11-11 11:00:00,30.5,35.455,185.0,12.65,4.97
528,Karachi,2016-11-11 12:00:00,30.0,33.01,220.0,9.2,4.97
529,Karachi,2016-11-11 13:00:00,28.5,41.055,205.0,7.475,2.8
530,Karachi,2016-11-11 14:00:00,27.0,44.8,200.0,9.2,2.49
531,Karachi,2016-11-11 16:00:00,24.0,46.98,0.0,0.0,3.73
532,Karachi,2016-11-11 17:00:00,22.5,56.864999999999995,0.0,0.0,3.73
533,Karachi,2016-11-11 18:00:00,22.0,60.44,0.0,0.0,3.73
534,Karachi,2016-11-11 19:00:00,21.0,62.235,110.0,2.3,3.73
535,Karachi,2016-11-11 20:00:00,20.0,68.35,0.0,0.0,3.11
536,Karachi,2016-11-11 21:00:00,19.0,68.15,0.0,0.0,3.11
537,Karachi,2016-11-11 22:00:00,18.5,72.80000000000001,0.0,0.0,3.11
538,Karachi,2016-11-11 23:00:00,18.0,77.45,0.0,0.0,3.11
539,Karachi,2016-11-12 00:00:00,18.0,77.45,0.0,0.0,3.11
540,Karachi,2016-11-12 01:00:00,17.0,72.38,50.0,5.75,3.11
541,Karachi,2016-11-12 02:00:00,17.0,72.38,45.0,6.325,2.49
542,Karachi,2016-11-12 03:00:00,20.0,60.1,0.0,0.0,2.49
543,Karachi,2016-11-12 04:00:00,25.5,21.91,180.0,6.325,3.73
544,Karachi,2016-11-12 05:00:00,29.0,12.23,50.0,17.25,3.73
545,Karachi,2016-11-12 06:00:00,30.0,11.135000000000002,110.0,13.8,3.73
546,Karachi,2016-11-12 07:00:00,31.0,10.12,40.0,16.1,3.73
547,Karachi,2016-11-12 08:00:00,32.0,11.09,10.0,11.5,3.73
548,Karachi,2016-11-12 09:00:00,32.0,10.3,60.0,9.775,3.73
549,Karachi,2016-11-12 10:00:00,32.0,11.09,90.0,11.5,4.35
550,Karachi,2016-11-12 11:00:00,32.0,10.3,75.0,9.2,4.35
551,Karachi,2016-11-12 12:00:00,30.5,11.23,70.0,11.5,4.35
552,Karachi,2016-11-12 13:00:00,28.5,12.600000000000001,60.0,10.35,3.73
553,Karachi,2016-11-12 14:00:00,26.0,14.59,90.0,11.5,3.73
554,Karachi,2016-11-12 15:00:00,25.0,17.305,60.0,12.65,3.73
555,Karachi,2016-11-12 16:00:00,23.0,20.23,40.0,12.075,3.73
556,Karachi,2016-11-12 17:00:00,22.5,20.105,35.0,8.625,3.73
557,Karachi,2016-11-12 18:00:00,20.5,23.59,20.0,11.5,3.73
558,Karachi,2016-11-12 19:00:00,20.0,20.225,15.0,12.649999999999999,3.73
559,Karachi,2016-11-12 20:00:00,20.0,19.47,25.0,6.9,3.73
560,Karachi,2016-11-12 21:00:00,20.5,20.354999999999997,15.0,13.8,3.73
561,Karachi,2016-11-12 22:00:00,21.0,21.24,10.0,12.075,3.73
562,Karachi,2016-11-12 23:00:00,21.0,22.86,10.0,12.65,3.73
563,Karachi,2016-11-13 00:00:00,20.0,30.2,15.0,5.75,3.73
564,Karachi,2016-11-13 01:00:00,18.5,33.18,5.0,2.875,3.42
565,Karachi,2016-11-13 02:00:00,18.5,35.625,20.0,5.175,2.49
566,Karachi,2016-11-13 03:00:00,20.0,37.32,20.0,6.9,2.49
567,Karachi,2016-11-13 04:00:00,24.5,28.380000000000003,15.0,8.625,2.49
568,Karachi,2016-11-13 05:00:00,27.5,21.424999999999997,30.0,11.5,2.49
569,Karachi,2016-11-13 06:00:00,29.0,16.43,30.0,12.65,3.11
570,Karachi,2016-11-13 07:00:00,30.5,13.52,35.0,12.65,3.11
571,Karachi,2016-11-13 08:00:00,31.0,12.190000000000001,30.0,12.65,3.11
572,Karachi,2016-11-13 09:00:00,30.5,12.56,50.0,11.5,3.11
573,Karachi,2016-11-13 10:00:00,31.0,11.74,45.0,11.5,3.73
574,Karachi,2016-11-13 11:00:00,31.0,10.12,70.0,8.05,3.73
575,Karachi,2016-11-13 12:00:00,29.5,11.085,65.0,8.05,3.73
576,Karachi,2016-11-13 13:00:00,26.5,15.260000000000002,60.0,8.05,3.73
577,Karachi,2016-11-13 14:00:00,24.5,17.86,40.0,10.35,3.73
578,Karachi,2016-11-13 15:00:00,23.5,19.64,45.0,11.5,3.73
579,Karachi,2016-11-13 16:00:00,22.5,24.125,50.0,11.5,3.73
580,Karachi,2016-11-13 17:00:00,21.5,25.645,40.0,9.2,3.73
581,Karachi,2016-11-13 18:00:00,20.0,28.11,35.0,10.35,3.73
582,Karachi,2016-11-13 19:00:00,19.0,32.14,60.0,9.2,3.73
583,Karachi,2016-11-13 20:00:00,18.5,33.18,45.0,6.9,3.73
584,Karachi,2016-11-13 21:00:00,18.0,34.22,65.0,5.175,3.73
585,Karachi,2016-11-13 22:00:00,18.0,31.85,50.0,2.875,3.11
586,Karachi,2016-11-13 23:00:00,16.0,37.504999999999995,140.0,6.9,3.11
587,Karachi,2016-11-14 00:00:00,16.0,36.16,20.0,6.9,3.11
588,Karachi,2016-11-14 01:00:00,16.5,35.045,345.0,6.9,3.11
589,Karachi,2016-11-14 02:00:00,15.5,37.36,30.0,8.05,2.49
590,Karachi,2016-11-14 03:00:00,17.0,36.535,70.0,6.9,2.49
591,Karachi,2016-11-14 04:00:00,21.5,31.744999999999997,45.0,3.45,2.49
592,Karachi,2016-11-14 05:00:00,25.0,25.67,0.0,0.0,
593,Karachi,2016-11-14 07:00:00,30.0,12.44,0.0,0.0,3.11
594,Karachi,2016-11-14 08:00:00,31.0,10.91,145.0,4.6,3.11
595,Karachi,2016-11-14 09:00:00,31.0,11.325,0.0,0.0,3.11
596,Karachi,2016-11-14 10:00:00,30.0,16.125,235.0,8.625,3.11
597,Karachi,2016-11-14 11:00:00,29.5,20.455,245.0,8.05,3.11
598,Karachi,2016-11-14 12:00:00,29.0,15.25,240.0,6.9,3.11
599,Karachi,2016-11-14 13:00:00,26.5,22.72,255.0,10.925,3.11
600,Karachi,2016-11-14 14:00:00,25.0,23.93,245.0,9.774999999999999,3.11
601,Karachi,2016-11-14 15:00:00,24.0,34.754999999999995,250.0,6.9,3.11
602,Karachi,2016-11-14 16:00:00,23.0,42.269999999999996,255.0,7.475,3.11
603,Karachi,2016-11-14 17:00:00,21.5,46.295,0.0,0.0,3.11
604,Karachi,2016-11-14 18:00:00,19.0,52.25,0.0,0.0,3.11
605,Karachi,2016-11-14 19:00:00,19.0,52.25,0.0,0.0,3.11
606,Karachi,2016-11-14 20:00:00,17.5,57.445,0.0,0.0,3.11
607,Karachi,2016-11-14 21:00:00,17.0,57.315,0.0,0.0,3.11
608,Karachi,2016-11-14 22:00:00,16.0,59.01,0.0,0.0,3.11
609,Karachi,2016-11-14 23:00:00,15.5,60.965,0.0,0.0,3.11
610,Karachi,2016-11-15 00:00:00,15.0,60.845,0.0,0.0,3.11
611,Karachi,2016-11-15 01:00:00,15.0,54.86,0.0,1.725,3.11
612,Karachi,2016-11-15 02:00:00,14.5,53.120000000000005,0.0,0.0,3.11
613,Karachi,2016-11-15 03:00:00,17.0,45.04,0.0,0.0,3.11
614,Karachi,2016-11-15 04:00:00,22.0,35.375,0.0,0.0,3.11
615,Karachi,2016-11-15 05:00:00,25.5,40.685,0.0,0.0,2.49
616,Karachi,2016-11-15 06:00:00,27.0,39.3,0.0,0.0,3.11
617,Karachi,2016-11-15 07:00:00,30.0,17.314999999999998,160.0,3.45,3.11
618,Karachi,2016-11-15 08:00:00,30.0,19.15,260.0,6.325,3.11
619,Karachi,2016-11-15 09:00:00,31.0,13.625,240.0,5.175000000000001,3.11
620,Karachi,2016-11-15 10:00:00,30.5,25.44,220.0,10.350000000000001,3.11
621,Karachi,2016-11-15 11:00:00,29.0,28.63,240.0,6.9,3.11
622,Karachi,2016-11-15 12:00:00,28.0,31.405,220.0,7.4750000000000005,3.11
623,Karachi,2016-11-15 13:00:00,26.0,37.915,225.0,8.05,3.42
624,Karachi,2016-11-15 14:00:00,25.0,27.53,260.0,8.05,3.73
625,Karachi,2016-11-15 15:00:00,22.0,33.0,250.0,5.75,3.73
626,Karachi,2016-11-15 16:00:00,20.5,41.745000000000005,100.0,2.875,3.73
627,Karachi,2016-11-15 17:00:00,20.0,42.85,0.0,0.0,3.73
628,Karachi,2016-11-15 18:00:00,18.5,48.69,0.0,0.0,3.73
629,Karachi,2016-11-15 19:00:00,18.0,51.98,0.0,0.0,3.73
630,Karachi,2016-11-15 20:00:00,17.0,55.37,0.0,0.0,3.73
631,Karachi,2016-11-15 21:00:00,16.5,53.42,345.0,5.175,3.73
632,Karachi,2016-11-15 22:00:00,16.0,55.12,345.0,4.025,3.73
633,Karachi,2016-11-15 23:00:00,15.0,58.77,355.0,4.025,3.11
634,Karachi,2016-11-16 00:00:00,15.0,54.86,210.0,4.6,3.11
635,Karachi,2016-11-16 01:00:00,14.0,54.6,0.0,0.0,3.11
636,Karachi,2016-11-16 03:00:00,17.5,35.815,20.0,6.9,3.11
637,Karachi,2016-11-16 04:00:00,22.0,23.990000000000002,25.0,4.6,3.11
638,Karachi,2016-11-16 05:00:00,26.0,19.58,0.0,0.0,3.11
639,Karachi,2016-11-16 06:00:00,29.0,15.25,50.0,5.75,3.73
640,Karachi,2016-11-16 07:00:00,30.0,13.38,120.0,8.625,3.73
641,Karachi,2016-11-16 08:00:00,31.0,12.64,70.0,10.35,3.73
642,Karachi,2016-11-16 09:00:00,31.5,11.865,100.0,6.325,4.04
643,Karachi,2016-11-16 10:00:00,31.5,13.82,215.0,5.75,4.04
644,Karachi,2016-11-16 11:00:00,30.5,17.424999999999997,0.0,0.0,3.73
645,Karachi,2016-11-16 12:00:00,30.0,19.15,0.0,0.0,3.73
646,Karachi,2016-11-16 13:00:00,26.5,28.18,0.0,0.0,2.49
647,Karachi,2016-11-16 14:00:00,25.5,35.18,0.0,0.0,2.8
648,Karachi,2016-11-16 15:00:00,24.0,33.57,0.0,0.0,2.49
649,Karachi,2016-11-16 17:00:00,22.0,26.71,10.0,6.9,3.11
650,Karachi,2016-11-16 18:00:00,20.0,30.2,340.0,8.05,3.11
651,Karachi,2016-11-16 19:00:00,20.0,30.2,335.0,7.4750000000000005,3.11
652,Karachi,2016-11-16 20:00:00,18.5,33.18,335.0,6.325,3.11
653,Karachi,2016-11-16 22:00:00,16.5,43.57,15.0,4.6,3.11
654,Karachi,2016-11-16 23:00:00,15.5,43.09,15.0,6.325,3.11
655,Karachi,2016-11-17 00:00:00,15.0,42.945,10.0,7.4750000000000005,3.11
656,Karachi,2016-11-17 01:00:00,15.0,41.42,360.0,6.9,2.49
657,Karachi,2016-11-17 02:00:00,16.0,38.85,10.0,8.05,1.86
658,Karachi,2016-11-17 03:00:00,19.0,34.585,10.0,8.625,1.24
659,Karachi,2016-11-17 04:00:00,23.5,28.465,30.0,9.775,1.55
660,Karachi,2016-11-17 05:00:00,27.5,18.585,30.0,15.525,2.8
661,Karachi,2016-11-17 06:00:00,29.5,15.395,45.0,11.5,3.42
662,Karachi,2016-11-17 07:00:00,31.0,12.64,70.0,11.5,3.73
663,Karachi,2016-11-17 08:00:00,32.0,11.94,55.0,9.2,3.73
664,Karachi,2016-11-17 09:00:00,32.0,11.09,35.0,10.925,4.35
665,Karachi,2016-11-17 10:00:00,32.0,10.3,30.0,9.2,4.35
666,Karachi,2016-11-17 11:00:00,32.0,10.3,40.0,9.2,4.35
667,Karachi,2016-11-17 12:00:00,31.0,10.12,50.0,9.2,4.35
668,Karachi,2016-11-17 14:00:00,26.0,25.95,230.0,5.75,4.35
669,Karachi,2016-11-17 15:00:00,24.333333333333332,30.77,160.0,1.5333333333333332,4.1433333333333335
670,Karachi,2016-11-17 16:00:00,22.0,33.0,0.0,0.0,3.73
671,Karachi,2016-11-17 17:00:00,21.0,40.29,350.0,6.9,1.86
672,Karachi,2016-11-17 18:00:00,19.5,47.355000000000004,330.0,4.6,1.86
673,Karachi,2016-11-17 19:00:00,18.5,52.114999999999995,335.0,5.75,1.86
674,Karachi,2016-11-17 20:00:00,17.5,48.415,335.0,6.8999999999999995,1.86
675,Karachi,2016-11-17 21:00:00,16.5,48.14,20.0,4.6,2.1750000000000003
676,Karachi,2016-11-17 22:00:00,16.0,43.235,185.0,5.75,2.49
677,Karachi,2016-11-17 23:00:00,15.0,44.47,180.0,2.3,3.11
678,Karachi,2016-11-18 00:00:00,15.0,44.47,360.0,5.75,3.11
679,Karachi,2016-11-18 01:00:00,14.0,47.44,10.0,5.75,3.11
680,Karachi,2016-11-18 02:00:00,14.0,50.91,10.0,6.325,2.8
681,Karachi,2016-11-18 03:00:00,17.5,42.239999999999995,350.0,5.175,1.86
682,Karachi,2016-11-18 04:00:00,23.0,31.115000000000002,170.0,2.3,2.49
683,Karachi,2016-11-18 05:00:00,26.5,26.085,0.0,0.0,2.1750000000000003
684,Karachi,2016-11-18 06:00:00,29.5,20.455,125.0,1.725,1.86
685,Karachi,2016-11-18 07:00:00,31.0,15.7,270.0,5.75,2.49
